timestamp,job_id,title,company,url,score,emailed,reason
2026-08-02T12:22:12.912110+00:00,remoteok:1135736,AIå¹è®­è®²å¸ ç¡åé¡¹ç®ï¼çº¿ä¸ï¼,è½¯è£è®¾è®¡å¬å¸,https://remoteOK.com/remote-jobs/,,False,"error: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}"
2026-08-02T12:22:25.749661+00:00,remoteok:1135740,Admissions Advisor MasterClass Executive,MasterClass,https://remoteOK.com/remote-jobs/remote-admissions-advisor-masterclass-executive-masterclass-1135740,,False,"error: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}"
2026-08-02T12:22:38.753664+00:00,remoteok:1135698,Data Analyst,Sparksoft Corporation,https://remoteOK.com/remote-jobs/remote-data-analyst-sparksoft-corporation-1135698,,False,"error: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}"
2026-08-02T12:22:51.757493+00:00,remoteok:1135815,lead Generator,Representaciones del caribe,https://remoteOK.com/remote-jobs/remote-lead-generator-representaciones-del-caribe-1135815,,False,"error: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}"
2026-08-02T12:23:04.741071+00:00,remoteok:1135681,Growth Strategist,Lyric,https://remoteOK.com/remote-jobs/remote-growth-strategist-lyric-1135681,,False,"error: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}"
2026-08-02T12:23:17.780880+00:00,remoteok:1135907,Spontaneous Application,Staffbase,https://remoteOK.com/remote-jobs/remote-spontaneous-application-staffbase-1135907,,False,"error: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}"
2026-08-02T12:25:14.370062+00:00,remoteok:1135783,Human Resources Coordinator,Pacific Health Group,https://remoteOK.com/remote-jobs/remote-human-resources-coordinator-pacific-health-group-1135783,1,False,"Yamin is a full-stack AI software engineer based in India, whereas this role is an entry-level Human Resources administrative position with a geographic preference for Southern California."
2026-08-02T12:25:39.518024+00:00,remoteok:1135755,HR Generalist,Aditi Consulting,https://remoteOK.com/remote-jobs/remote-hr-generalist-aditi-consulting-1135755,1,False,"Yamin is a full-stack software and AI engineer, whereas this role is a U.S.-focused administrative HR Generalist position requiring corporate HR policy, compliance, and benefits administration experience."
2026-08-02T12:25:48.589481+00:00,remoteok:1135739,Product Engineer,SuperPlane,https://remoteOK.com/remote-jobs/remote-product-engineer-superplane-1135739,6,False,"Yamin has strong full-stack solo shipping experience with AI systems, but his location in India (GMT+5:30) falls outside SuperPlane's explicitly required GMT+2 to GMT-3 timezone range."
2026-08-02T12:25:59.205222+00:00,remoteok:1135735,GenAI Engineer AI Builder AI Agent Associate Specialist,Magic Compass Limited,https://remoteOK.com/remote-jobs/remote-genai-engineer-ai-builder-ai-agent-associate-specialist-magic-compass-limited-1135735,8,True,"Yamin has direct, hands-on experience building production AI agents, autonomous workflows, and full-stack integrations, which strongly aligns with the core requirements of designing and deploying business AI agents."
2026-08-02T12:26:16.468183+00:00,remoteok:1135736,AIå¹è®­è®²å¸ ç¡åé¡¹ç®ï¼çº¿ä¸ï¼,è½¯è£è®¾è®¡å¬å¸,https://remoteOK.com/remote-jobs/,3,False,"While Yamin has strong technical expertise in Python and AI Agent development, the posting strictly requires a currently enrolled Master's or PhD student to teach online courses."
2026-08-02T12:26:24.108562+00:00,remoteok:1135740,Admissions Advisor MasterClass Executive,MasterClass,https://remoteOK.com/remote-jobs/remote-admissions-advisor-masterclass-executive-masterclass-1135740,2,False,"Yamin is a full-stack AI software engineer, whereas this role is a high-volume, non-technical consultative sales and phone-based admissions position."
2026-08-02T12:26:38.229168+00:00,remoteok:1135698,Data Analyst,Sparksoft Corporation,https://remoteOK.com/remote-jobs/remote-data-analyst-sparksoft-corporation-1135698,1,False,Yamin is based in India and cannot meet the strict requirement of living in the US for 3 of the past 5 years to obtain a Public Trust clearance.
2026-08-02T12:26:51.220182+00:00,remoteok:1135815,lead Generator,Representaciones del caribe,https://remoteOK.com/remote-jobs/remote-lead-generator-representaciones-del-caribe-1135815,1,False,"This is an on-site B2B sales/lead generation role in Punta Cana, which completely misaligns with Yamin's full-stack AI engineering background and remote-only preference."
2026-08-02T12:27:04.738491+00:00,remoteok:1135681,Growth Strategist,Lyric,https://remoteOK.com/remote-jobs/remote-growth-strategist-lyric-1135681,4,False,"Yamin is a technical full-stack AI engineer, whereas this role is fundamentally an outbound enterprise sales and GTM growth position, though his solo-building high agency and ability to construct custom demo environments offer minor overlap."
2026-08-02T12:27:19.223155+00:00,remoteok:1135907,Spontaneous Application,Staffbase,https://remoteOK.com/remote-jobs/remote-spontaneous-application-staffbase-1135907,4,False,"While Staffbase builds AI communication platforms that align with Yamin's AI voice and messaging experience, this spontaneous application listing is explicitly tagged for non-tech and marketing roles."
2026-08-03T05:55:58.123938+00:00,remoteok:1135922,We hire rarely â and carefully,MITRITY,https://remoteOK.com/remote-jobs/remote-we-hire-rarely-and-carefully-mitrity-1135922,6,False,"Yamin has hands-on experience building autonomous voice and messaging agents that execute API calls and query databases in production, though the posting leans toward broad consulting and observability."
2026-08-03T05:56:07.991049+00:00,remoteok:1135789,Patient Outreach Specialist,Grapefruit Health,https://remoteOK.com/remote-jobs/remote-patient-outreach-specialist-grapefruit-health-1135789,1,False,"Yamin is a software developer based in India building AI voice platforms, whereas this role explicitly requires a U.S.-based healthcare graduate to conduct manual telephonic patient calls."
2026-08-03T15:25:15.527526+00:00,remoteok:1135994,Business Development Representative ANZ,JFrog,https://remoteOK.com/remote-jobs/remote-business-development-representative-anz-jfrog-1135994,2,False,"Yamin is a software developer with no formal B2B sales or SDR experience, making him a poor fit for a dedicated Business Development Representative role despite his strong technical background."
2026-08-04T05:28:34.222033+00:00,remoteok:1135957,Build Anything Launch â 99 Seconds,Clarity-Fox,https://remoteOK.com/remote-jobs/remote-build-anything-launch-99-seconds-clarity-fox-1135957,3,False,"The job posting is extremely vague and lacks concrete technical requirements, though Yamin's Meta Cloud API/WhatsApp experience loosely touches on the WhatsApp mention."
2026-08-04T05:28:48.773844+00:00,remoteok:1135931,AGC Studio,AGC Studio,https://remoteOK.com/remote-jobs/remote-agc-studio-agc-studio-1135931,6,False,"Yamin's experience building production Python backends, AI voice agents, and automated workflows aligns with AGC Studio's AI multi-agent and TTS system, though the job posting lacks a specific technical role title."
2026-08-04T05:29:00.259833+00:00,remoteok:1135932,Jasper,Hot9ja,https://remoteOK.com/remote-jobs/remote-jasper-hot9ja-1135932,3,False,"The posting consists primarily of Jasper promotional copy for marketing workflows rather than a defined technical role, resulting in low overlap with Yamin's full-stack voice and messaging engineering profile."
2026-08-04T05:29:07.980414+00:00,remoteok:1136074,Calling Specialist,KSNL Consulting LLC,https://remoteOK.com/remote-jobs/remote-calling-specialist-ksnl-consulting-llc-1136074,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-04T14:59:36.259034+00:00,remoteok:1136045,Marketing Coordinator Partner Programs,Digiday,https://remoteOK.com/remote-jobs/remote-marketing-coordinator-partner-programs-digiday-1136045,2,False,"Yamin is a technical full-stack AI engineer, whereas this role is a non-technical media marketing job focused on partner program fulfillment, promotional campaigns, and client coordination."
2026-08-04T14:59:48.910734+00:00,remoteok:1136035,AI Integration &amp; Automation,Kleverio,https://remoteOK.com/remote-jobs/remote-ai-integration-amp-automation-kleverio-1136035,8,True,"Yamin's direct experience building production WhatsApp API automations, booking systems, and FastAPI backends closely mirrors Kleverio's requirement for connecting systems with intelligent workflows."
2026-08-04T15:00:02.642750+00:00,remoteok:1136074,Calling Specialist,KSNL Consulting LLC,https://remoteOK.com/remote-jobs/remote-calling-specialist-ksnl-consulting-llc-1136074,1,False,"Yamin is a software/AI engineer, whereas this posting is for a manual high-volume telemarketing/cold-calling role requiring 150-200 phone calls a day under strict virtual call-center monitoring."
2026-08-05T14:53:40.679048+00:00,remoteok:1136096,Clinical Coordination Manager,Enable Dental,https://remoteOK.com/remote-jobs/remote-clinical-coordination-manager-enable-dental-1136096,2,False,"This role is a US-based people management position focused on operational dental scheduling, whereas Yamin is an India-based software engineer, despite having relevant domain experience building clinical scheduling software."
2026-08-05T14:53:55.232863+00:00,remoteok:1136108,Administrative Assistant,TIMBERTEK,https://remoteOK.com/remote-jobs/remote-administrative-assistant-timbertek-1136108,3,False,"Yamin is overqualified as a software developer, lacks the required renovation/construction admin experience, and his rate ($25-50/hr) significantly exceeds the listed budget of AED 3000 (~$816) per month."
2026-08-05T14:54:11.522838+00:00,remoteok:1136145,Mark Lefebvre,SC AI Impact Alliance,https://remoteOK.com/remote-jobs/remote-mark-lefebvre-sc-ai-impact-alliance-1136145,5,False,"Yamin's hands-on experience building AI workflows and full-stack web applications aligns with the broad automation focus, though the post lacks specific role requirements."
2026-08-06T05:30:00.453885+00:00,remoteok:1136120,ScrapeWire,HDGForge,https://remoteOK.com/remote-jobs/remote-scrapewire-hdgforge-1136120,6,False,"Yamin has direct experience deploying production AI voice agents and FastAPI backends with strict tool execution requirements, though the role focuses specifically on building specialized AI evaluation and guardrail detector engines."
2026-08-06T05:30:12.720934+00:00,remoteok:1136209,Senior Director of Global Operations,Wing,https://remoteOK.com/remote-jobs/remote-senior-director-of-global-operations-wing-1136209,1,False,"This is an executive-level physical logistics and ground operations role requiring US location and FAA aviation compliance leadership, which completely mismatches Yamin's profile as an India-based full-stack software developer."
2026-08-06T05:30:25.047376+00:00,remoteok:1136094,Marketing Specialist,INNERGY,https://remoteOK.com/remote-jobs/remote-marketing-specialist-innergy-1136094,2,False,"Yamin is a technical full-stack AI engineer, while this role focuses on traditional B2B SaaS product marketing, paid ad optimization, demand generation, and WordPress management."
2026-08-06T05:30:32.939154+00:00,remoteok:1136222,Data Analyst,SEAhub Asia,https://remoteOK.com/remote-jobs/remote-data-analyst-seahub-asia-1136222,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-06T05:30:47.687972+00:00,remoteok:1136211,Risk &amp; Compliance Specialist,Polar,https://remoteOK.com/remote-jobs/remote-risk-amp-compliance-specialist-polar-1136211,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-06T14:53:03.177084+00:00,remoteok:1136207,CovalFlow,CovalTech,https://remoteOK.com/remote-jobs/remote-covalflow-covaltech-1136207,7,True,Yamin's experience building a full-stack management OS with automated client follow-ups directly aligns with CovalFlow's SaaS platform requirements.
2026-08-06T14:53:28.737661+00:00,remoteok:1136223,Cabin Crew Virtual Interviews PAN India,Akasa Air,https://remoteOK.com/remote-jobs/remote-cabin-crew-virtual-interviews-pan-india-akasa-air-1136223,1,False,"The candidate is a full-stack AI software engineer, whereas the posting is for physical in-flight cabin crew (flight attendants), resulting in zero professional overlap."
2026-08-06T14:53:34.945295+00:00,remoteok:1136225,test Copy,boldtechie,https://remoteOK.com/remote-jobs/remote-test-copy-boldtechie-1136225,1,False,"This posting appears to be a test/placeholder role focused on non-technical Shopify marketing, offering virtually no skill overlap with Yamin's full-stack AI and voice engineering background."
2026-08-06T14:53:48.625220+00:00,remoteok:1136226,test,boldtechie,https://remoteOK.com/remote-jobs/remote-test-boldtechie-1136226,1,False,"This posting appears to be a test listing containing non-technical Shopify marketing boilerplate, offering almost no alignment with Yamin's AI voice and full-stack engineering expertise."
2026-08-07T04:35:14.684301+00:00,remoteok:1136269,Maintenance Technician,The McBride Group,https://remoteOK.com/remote-jobs/remote-maintenance-technician-the-mcbride-group-1136269,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-07T04:35:27.052803+00:00,remoteok:1136188,Java Developer,Clera,https://remoteOK.com/remote-jobs/remote-java-developer-clera-1136188,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-07T04:36:08.669963+00:00,remoteok:1136206,owlette,Tridant,https://remoteOK.com/remote-jobs/remote-owlette-tridant-1136206,4,False,"While Yamin has strong React, TypeScript, FastAPI, and AI integration experience, this role focuses heavily on Windows-specific display APIs, C/C++, and low-level system administration."
2026-08-07T04:36:15.763174+00:00,remoteok:1136247,Scout,"WestTech Home Automation, LLC",https://remoteOK.com/remote-jobs/remote-scout-westtech-home-automation-llc-1136247,2,False,"The posting describes a physical home automation hardware enclosure rather than a clear software role, showing minimal direct overlap with Yamin's Python and AI voice stack."
2026-08-07T13:48:25.872783+00:00,remoteok:1136269,Maintenance Technician,The McBride Group,https://remoteOK.com/remote-jobs/remote-maintenance-technician-the-mcbride-group-1136269,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-07T13:48:37.165197+00:00,remoteok:1136188,Java Developer,Clera,https://remoteOK.com/remote-jobs/remote-java-developer-clera-1136188,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-08T03:48:36.759759+00:00,remoteok:1136269,Maintenance Technician,The McBride Group,https://remoteOK.com/remote-jobs/remote-maintenance-technician-the-mcbride-group-1136269,1,False,"The role requires hands-on physical plant maintenance, mechanical/pneumatic troubleshooting, and welding in a manufacturing facility, which has no practical overlap with Yamin's software and AI engineering background."
2026-08-08T03:48:50.375020+00:00,remoteok:1136188,Java Developer,Clera,https://remoteOK.com/remote-jobs/remote-java-developer-clera-1136188,3,False,"The role strictly requires hands-on Java and JVM ecosystem experience, whereas Yamin's backend expertise is centered on Python/FastAPI."
2026-08-08T13:26:28.085996+00:00,remoteok:1136299,Senior React Full stack Developer,Lemon.io,https://remoteOK.com/remote-jobs/remote-senior-react-full-stack-developer-lemon-io-1136299,7,True,"Yamin's React, Python, and AWS stack aligns strongly with Lemon.io's core tech requirements, though meeting their strict 4+ years commercial experience threshold depends on how his solo startup work is evaluated."
2026-08-13T04:24:11.385429+00:00,remoteok:1136391,Typefully,AI Supermarket,https://remoteOK.com/remote-jobs/remote-typefully-ai-supermarket-1136391,6,False,"The posting is a broad aggregator covering full-stack web development and AI speech/transcription tools, which moderately overlaps with Yamin's full-stack and AI voice agent expertise."
2026-08-13T04:24:24.385614+00:00,remoteok:1136554,Apify,AI Supermarket,https://remoteOK.com/remote-jobs/remote-apify-ai-supermarket-1136554,5,False,"Yamin has relevant full-stack Python, serverless, and speech/AI automation experience, but the posting is an aggregated list of disparate product descriptions without a clearly defined position."
2026-08-13T04:24:37.374442+00:00,remoteok:1136388,Aragon AI,AI Supermarket,https://remoteOK.com/remote-jobs/remote-aragon-ai-ai-supermarket-1136388,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-13T04:24:49.727456+00:00,remoteok:1136389,Beehiiv,AI Supermarket,https://remoteOK.com/remote-jobs/remote-beehiiv-ai-supermarket-1136389,6,False,"The posting is a noisy mashup of multiple product descriptions, but Yamin's background in full-stack dev and AI speech aligns well with the tagged full stack, speech, and cloud requirements."
2026-08-13T04:25:06.706762+00:00,remoteok:1136386,Meshy,AI Supermarket,https://remoteOK.com/remote-jobs/remote-meshy-ai-supermarket-1136386,6,False,"The posting is a broad aggregation of AI product descriptions and tags (full stack, speech, dev, web dev), which aligns well with Yamin's background in full-stack web development and AI voice agents despite the role details being imprecise."
2026-08-13T04:25:18.810772+00:00,remoteok:1136556,GetResponse,AI Supermarket,https://remoteOK.com/remote-jobs/remote-getresponse-ai-supermarket-1136556,6,False,"While the job posting is a noisy aggregation of multiple AI tool descriptions, Yamin's full-stack Python/React expertise and hands-on voice AI production experience align well with the speech, full stack, and AI tags."
2026-08-13T04:25:29.039983+00:00,remoteok:1136387,Maintenance Technician,Goddard Enterprises Ltd.,https://remoteOK.com/remote-jobs/remote-maintenance-technician-goddard-enterprises-ltd-1136387,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-13T13:56:13.403874+00:00,remoteok:1136388,Aragon AI,AI Supermarket,https://remoteOK.com/remote-jobs/remote-aragon-ai-ai-supermarket-1136388,4,False,"The posting is an aggregated compilation of descriptions for various third-party AI tools rather than a clear job description, making fit hard to assess despite tag overlap in full stack and speech."
2026-08-13T13:57:12.049065+00:00,remoteok:1136387,Maintenance Technician,Goddard Enterprises Ltd.,https://remoteOK.com/remote-jobs/remote-maintenance-technician-goddard-enterprises-ltd-1136387,1,False,"This is a physical, on-site industrial factory maintenance role requiring hands-on mechanical, pneumatic, and welding expertise, which completely mismatches Yamin's background as a remote software and AI developer."
2026-08-14T04:21:26.197410+00:00,remoteok:1136590,Technician,The Security Centre Limited.,https://remoteOK.com/remote-jobs/remote-technician-the-security-centre-limited-1136590,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-14T04:21:43.725875+00:00,remoteok:1136602,Jenni AI,AI Supermarket,https://remoteOK.com/remote-jobs/remote-jenni-ai-ai-supermarket-1136602,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-14T13:52:00.441482+00:00,remoteok:1136590,Technician,The Security Centre Limited.,https://remoteOK.com/remote-jobs/remote-technician-the-security-centre-limited-1136590,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-14T13:52:06.767989+00:00,remoteok:1136602,Jenni AI,AI Supermarket,https://remoteOK.com/remote-jobs/remote-jenni-ai-ai-supermarket-1136602,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T03:10:18.962073+00:00,remoteok:1136594,Senior Data Engineer,Lemon.io,https://remoteOK.com/remote-jobs/remote-senior-data-engineer-lemon-io-1136594,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T03:10:29.255138+00:00,remoteok:1136590,Technician,The Security Centre Limited.,https://remoteOK.com/remote-jobs/remote-technician-the-security-centre-limited-1136590,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T13:07:50.792669+00:00,remoteok:1136670,Engineering Manager Thailand,Bjak ,https://remoteOK.com/remote-jobs/remote-engineering-manager-thailand-bjak-1136670,3,False,"This is a senior Engineering Manager role focused on team leadership and scaling fintech platforms for millions of users, whereas Yamin's background is as a solo full-stack and AI product builder."
2026-08-15T13:08:01.332006+00:00,remoteok:1136594,Senior Data Engineer,Lemon.io,https://remoteOK.com/remote-jobs/remote-senior-data-engineer-lemon-io-1136594,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T13:10:59.376867+00:00,remoteok:1136724,Porter,W Hotels,https://remoteOK.com/remote-jobs/remote-porter-w-hotels-1136724,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T13:14:54.219571+00:00,remoteok:1136726,Team Member,SubwayÂ® Australia,https://remoteOK.com/remote-jobs/remote-team-member-subwayr-australia-1136726,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T13:14:55.521134+00:00,remoteok:1136712,Store Manager Dan Murphy's Canberra Region,Dan Murphy's,https://remoteOK.com/remote-jobs/remote-store-manager-dan-murphys-canberra-region-dan-murphys-1136712,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-15T13:15:10.196570+00:00,remoteok:1136590,Technician,The Security Centre Limited.,https://remoteOK.com/remote-jobs/remote-technician-the-security-centre-limited-1136590,1,False,"This is an on-site physical hardware and cabling role in the Cayman Islands, completely mismatched with Yamin's profile as a remote software and AI engineer."
2026-08-16T03:25:22.596153+00:00,remoteok:1136719,Shop Assistant Cammeray,Harris Farm Markets,https://remoteOK.com/remote-jobs/remote-shop-assistant-cammeray-harris-farm-markets-1136719,1,False,"This is an on-site physical grocery store assistant role in Australia, whereas Yamin is a remote AI software engineer based in India."
2026-08-16T03:25:37.214356+00:00,remoteok:1136594,Senior Data Engineer,Lemon.io,https://remoteOK.com/remote-jobs/remote-senior-data-engineer-lemon-io-1136594,3,False,"The role requires 4-5+ years of specialized enterprise data engineering with tools like Databricks, dbt, Airflow, and Snowflake, whereas Yamin's background is in full-stack Python/AI application development."
2026-08-16T03:25:49.775421+00:00,remoteok:1136724,Porter,W Hotels,https://remoteOK.com/remote-jobs/remote-porter-w-hotels-1136724,1,False,"This is an on-site, physical hotel porter and valet parking role in Sydney requiring a local driver's license, which has zero overlap with Yamin's remote software engineering and AI background."
2026-08-16T03:26:04.833685+00:00,remoteok:1136726,Team Member,SubwayÂ® Australia,https://remoteOK.com/remote-jobs/remote-team-member-subwayr-australia-1136726,1,False,"This is an on-site fast food crew position in Australia requiring local work rights, which completely conflicts with Yamin's remote software engineering profile."
2026-08-16T03:26:32.493594+00:00,remoteok:1136712,Store Manager Dan Murphy's Canberra Region,Dan Murphy's,https://remoteOK.com/remote-jobs/remote-store-manager-dan-murphys-canberra-region-dan-murphys-1136712,1,False,"This is an on-site retail liquor store management role in Canberra, Australia, which has no overlap with Yamin's profile as an India-based remote AI and full-stack software engineer."
2026-08-17T03:25:14.987779+00:00,remoteok:1136798,Member of Technical Staff Engineering,Physical Superintelligence,https://remoteOK.com/remote-jobs/remote-member-of-technical-staff-engineering-physical-superintelligence-1136798,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-17T03:25:25.112868+00:00,remoteok:1136796,Staff Software Development Engineer SDM,Delinea,https://remoteOK.com/remote-jobs/remote-staff-software-development-engineer-sdm-delinea-1136796,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-17T03:25:41.381006+00:00,remoteok:1136795,Senior Software Engineer Case Execution,Pivotal Health,https://remoteOK.com/remote-jobs/remote-senior-software-engineer-case-execution-pivotal-health-1136795,6,False,"Yamin has relevant Python/FastAPI and healthcare workflow orchestration experience, but the role specifically requires 5+ years of senior-level data-heavy batching and execution systems experience."
2026-08-17T13:20:53.292806+00:00,remoteok:1136798,Member of Technical Staff Engineering,Physical Superintelligence,https://remoteOK.com/remote-jobs/remote-member-of-technical-staff-engineering-physical-superintelligence-1136798,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-17T13:21:12.372393+00:00,remoteok:1136796,Staff Software Development Engineer SDM,Delinea,https://remoteOK.com/remote-jobs/remote-staff-software-development-engineer-sdm-delinea-1136796,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-18T03:14:33.632217+00:00,remoteok:1136845,Nexus,Flurix.AI,https://remoteOK.com/remote-jobs/remote-nexus-flurix-ai-1136845,6,False,"The posting is sparse product copy for a WhatsApp-integrated CRM backoffice, which strongly overlaps with Yamin's full-stack operations and WhatsApp API background, though the exact technical role requirements are unspecified."
2026-08-18T03:14:39.623211+00:00,remoteok:1136798,Member of Technical Staff Engineering,Physical Superintelligence,https://remoteOK.com/remote-jobs/remote-member-of-technical-staff-engineering-physical-superintelligence-1136798,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-18T03:14:49.373596+00:00,remoteok:1136796,Staff Software Development Engineer SDM,Delinea,https://remoteOK.com/remote-jobs/remote-staff-software-development-engineer-sdm-delinea-1136796,2,False,"The role demands staff-level expertise in Go, distributed systems architecture, and enterprise identity security, whereas Yamin's background is in full-stack Python, React, and voice AI development."
2026-08-18T13:23:50.351208+00:00,remoteok:1136841,Lead Product Designer,HighLevel,https://remoteOK.com/remote-jobs/remote-lead-product-designer-highlevel-1136841,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-18T13:23:59.653896+00:00,remoteok:1136798,Member of Technical Staff Engineering,Physical Superintelligence,https://remoteOK.com/remote-jobs/remote-member-of-technical-staff-engineering-physical-superintelligence-1136798,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2026-08-19T03:23:08.824521+00:00,remoteok:1136841,Lead Product Designer,HighLevel,https://remoteOK.com/remote-jobs/remote-lead-product-designer-highlevel-1136841,2,False,"This is a senior 7+ year UI/UX design leadership role, whereas Yamin is a full-stack engineer and AI developer with minimal dedicated product design background."
2026-08-19T13:25:08.064987+00:00,remoteok:1136937,Solutions Delivery Manager,Benchling,https://remoteOK.com/remote-jobs/remote-solutions-delivery-manager-benchling-1136937,,False,"error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
